DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
5.000000,0.506769,73.694128,0.272719,0.000000,0.000000,0.000000,0.000000
3.000000,0.292117,71.322768,0.938605,0.000000,0.000000,0.000000,0.000000
3.000000,0.286470,74.175750,0.871172,0.000000,0.000000,0.000000,0.000000
3.000000,0.306425,73.969944,0.932718,0.000000,0.000000,0.000000,0.000000
3.000000,0.301852,115.962571,0.798283,0.000000,0.000000,0.000000,0.000000
3.000000,0.324365,72.591346,0.967552,0.000000,0.000000,0.000000,0.000000
5012.000000,0.661449,73.794891,0.856615,0.000000,0.000000,0.000000,0.000000
4.000000,0.299069,72.237604,0.914497,0.000000,0.000000,0.000000,0.000000
3.000000,0.304999,71.681642,0.935368,0.000000,0.000000,0.000000,0.000000
5014.000000,0.310289,71.448186,0.929814,0.000000,0.000000,0.000000,0.000000
2.000000,0.293994,74.032910,0.894065,0.000000,0.000000,0.000000,0.000000
3.000000,0.438219,71.759192,0.818205,0.000000,0.000000,0.000000,0.000000
4.000000,0.548833,71.899715,0.305645,0.000000,0.000000,0.000000,0.000000
3.000000,0.307180,74.051624,0.887872,0.000000,0.000000,0.000000,0.000000
4.000000,0.291472,70.575553,0.942795,0.000000,0.000000,0.000000,0.000000
4.000000,0.310239,70.619057,0.993356,0.000000,0.000000,0.000000,0.000000
4.000000,0.341229,70.643990,0.870502,0.000000,0.000000,0.000000,0.000000
4.000000,0.423509,71.882289,0.305780,0.000000,0.000000,0.000000,0.000000
3007.000000,0.301732,71.646061,0.904428,0.000000,0.000000,0.000000,0.000000
3042.000000,0.340256,71.898121,0.897458,0.000000,0.000000,0.000000,0.000000
4.000000,0.347437,74.313076,0.847258,0.000000,0.000000,0.000000,0.000000
3.000000,0.332776,116.398067,0.946845,0.000000,0.000000,0.000000,0.000000
4.000000,0.297157,340.753858,0.873432,0.000000,0.000000,0.000000,0.000000
5.000000,0.320640,70.866063,0.966460,0.000000,0.000000,0.000000,0.000000
4.000000,0.317470,74.284499,0.795826,0.000000,0.000000,0.000000,0.000000
5.000000,0.305442,74.379919,0.858027,0.000000,0.000000,0.000000,0.000000
5012.000000,0.470219,74.493138,0.905695,0.000000,0.000000,0.000000,0.000000
4.000000,0.343693,71.050122,0.943761,0.000000,0.000000,0.000000,0.000000
4.000000,0.354787,73.804601,0.914270,0.000000,0.000000,0.000000,0.000000
4.000000,0.312985,71.882435,0.905020,0.000000,0.000000,0.000000,0.000000
4.000000,0.307538,74.636961,0.934561,0.000000,0.000000,0.000000,0.000000
3008.000000,0.625658,72.405984,0.290389,0.000000,0.000000,0.000000,0.000000
3008.000000,0.306752,72.073646,0.880791,0.000000,0.000000,0.000000,0.000000
3008.000000,0.286523,71.290410,0.894620,0.000000,0.000000,0.000000,0.000000
5012.000000,0.347494,72.116201,1.022237,0.000000,0.000000,0.000000,0.000000
3.000000,0.302059,70.167480,0.972484,0.000000,0.000000,0.000000,0.000000
3.000000,0.303502,72.184149,0.876922,0.000000,0.000000,0.000000,0.000000
4.000000,0.292906,72.673452,0.904904,0.000000,0.000000,0.000000,0.000000
3008.000000,0.287418,71.528175,0.775418,0.000000,0.000000,0.000000,0.000000
5013.000000,0.350205,74.123134,0.922462,0.000000,0.000000,0.000000,0.000000
4.000000,0.283107,74.351124,0.989543,0.000000,0.000000,0.000000,0.000000
4.000000,0.294992,72.183835,1.023097,0.000000,0.000000,0.000000,0.000000
4.000000,0.481455,116.548229,0.654795,0.000000,0.000000,0.000000,0.000000
3.000000,0.304217,313.078075,0.936770,0.000000,0.000000,0.000000,0.000000
3.000000,0.318245,73.324549,0.752401,0.000000,0.000000,0.000000,0.000000
3008.000000,0.493587,71.486738,0.961878,0.000000,0.000000,0.000000,0.000000
3.000000,0.301540,342.044416,0.968166,0.000000,0.000000,0.000000,0.000000
3.000000,0.316887,70.733500,0.980153,0.000000,0.000000,0.000000,0.000000
3.000000,0.287330,71.236299,0.785812,0.000000,0.000000,0.000000,0.000000
3.000000,0.546897,72.058997,0.703705,0.000000,0.000000,0.000000,0.000000
4.000000,0.297595,387.671336,0.913925,0.000000,0.000000,0.000000,0.000000
4.000000,0.342802,71.925916,0.845800,0.000000,0.000000,0.000000,0.000000
3009.000000,0.308677,71.372687,0.847287,0.000000,0.000000,0.000000,0.000000
3008.000000,0.360574,71.011816,0.804055,0.000000,0.000000,0.000000,0.000000
3.000000,0.331100,72.349844,0.885737,0.000000,0.000000,0.000000,0.000000
4.000000,0.297339,70.461087,0.955491,0.000000,0.000000,0.000000,0.000000
4.000000,0.319927,70.886382,0.829066,0.000000,0.000000,0.000000,0.000000
5050.000000,0.286372,74.118886,0.920629,0.000000,0.000000,0.000000,0.000000
4.000000,0.328326,72.077211,0.918873,0.000000,0.000000,0.000000,0.000000
4.000000,0.292662,74.042229,0.696229,0.000000,0.000000,0.000000,0.000000
3.000000,0.296217,72.829084,0.856988,0.000000,0.000000,0.000000,0.000000
3.000000,0.294094,74.958032,0.852270,0.000000,0.000000,0.000000,0.000000
3.000000,0.290967,71.648829,0.900735,0.000000,0.000000,0.000000,0.000000
4.000000,0.293975,71.861251,1.003020,0.000000,0.000000,0.000000,0.000000
4.000000,0.316355,72.406823,1.189401,0.000000,0.000000,0.000000,0.000000
3042.000000,0.322729,71.161964,0.869389,0.000000,0.000000,0.000000,0.000000
4.000000,0.319275,72.368405,1.009430,0.000000,0.000000,0.000000,0.000000
3.000000,0.289764,72.542336,1.002593,0.000000,0.000000,0.000000,0.000000
3008.000000,0.328254,310.500981,0.293137,0.000000,0.000000,0.000000,0.000000
3009.000000,0.296534,72.233273,0.775656,0.000000,0.000000,0.000000,0.000000
3.000000,0.287994,74.131393,0.838904,0.000000,0.000000,0.000000,0.000000
3007.000000,0.292347,73.662609,0.914590,0.000000,0.000000,0.000000,0.000000
4.000000,0.286522,305.460908,0.945684,0.000000,0.000000,0.000000,0.000000
3008.000000,0.332807,71.560677,0.787870,0.000000,0.000000,0.000000,0.000000
3.000000,0.321077,307.571669,0.828616,0.000000,0.000000,0.000000,0.000000
3.000000,0.295597,74.050912,0.927091,0.000000,0.000000,0.000000,0.000000
3005.000000,0.320587,72.487949,0.929893,0.000000,0.000000,0.000000,0.000000
4.000000,0.301188,74.161750,0.987592,0.000000,0.000000,0.000000,0.000000
3007.000000,0.657119,73.470364,0.912350,0.000000,0.000000,0.000000,0.000000
3.000000,0.300170,73.563951,1.087542,0.000000,0.000000,0.000000,0.000000
4.000000,0.290580,117.523737,0.981630,0.000000,0.000000,0.000000,0.000000
4.000000,0.295887,73.433260,1.078755,0.000000,0.000000,0.000000,0.000000
3008.000000,0.272421,72.229224,0.858452,0.000000,0.000000,0.000000,0.000000
3.000000,0.296142,73.917203,0.875483,0.000000,0.000000,0.000000,0.000000
3.000000,0.311754,74.700182,1.086930,0.000000,0.000000,0.000000,0.000000
4.000000,0.299962,73.271296,0.892736,0.000000,0.000000,0.000000,0.000000
3.000000,0.316307,70.720855,0.767044,0.000000,0.000000,0.000000,0.000000
4.000000,0.329428,74.367858,0.724892,0.000000,0.000000,0.000000,0.000000
5013.000000,0.473773,71.789679,0.466536,0.000000,0.000000,0.000000,0.000000
3.000000,0.281526,71.235898,0.994520,0.000000,0.000000,0.000000,0.000000
4.000000,0.292086,71.122752,0.924538,0.000000,0.000000,0.000000,0.000000
4.000000,0.297532,71.296777,0.980500,0.000000,0.000000,0.000000,0.000000
3.000000,0.419605,71.640478,0.900304,0.000000,0.000000,0.000000,0.000000
3008.000000,0.282652,72.392551,0.890647,0.000000,0.000000,0.000000,0.000000
3.000000,0.323845,73.919839,1.047604,0.000000,0.000000,0.000000,0.000000
4.000000,0.278816,71.864267,0.804347,0.000000,0.000000,0.000000,0.000000
3.000000,0.331477,74.519919,0.882147,0.000000,0.000000,0.000000,0.000000
3042.000000,0.299588,72.493030,1.018455,0.000000,0.000000,0.000000,0.000000
4.000000,0.297645,72.319200,0.922666,0.000000,0.000000,0.000000,0.000000
3.000000,0.316702,72.159496,0.863051,0.000000,0.000000,0.000000,0.000000
4.000000,0.290547,71.039941,1.016097,0.000000,0.000000,0.000000,0.000000
4.000000,0.324033,72.776043,0.865100,0.000000,0.000000,0.000000,0.000000
5012.000000,0.286999,72.152460,0.839873,0.000000,0.000000,0.000000,0.000000
5048.000000,0.324509,71.251189,0.966424,0.000000,0.000000,0.000000,0.000000
4.000000,0.493816,71.664289,0.311146,0.000000,0.000000,0.000000,0.000000
